,index,model-name,model-version,batch-size,latency
687,3,visformer,1,16,1.9709293842315674
688,4,visformer,1,16,1.9994826316833496
689,5,visformer,1,16,2.0074918270111084
690,6,visformer,1,16,1.9723739624023438
691,7,visformer,1,16,1.9784917831420898
692,8,visformer,1,16,1.9698207378387451
693,9,visformer,1,16,1.9642632007598877
694,10,visformer,1,16,2.0106308460235596
695,11,visformer,1,16,2.0012476444244385
696,12,visformer,1,16,2.046114206314087
697,13,visformer,1,16,1.9737987518310547
698,14,visformer,1,16,1.95936918258667
699,15,visformer,1,16,1.9798462390899658
700,16,visformer,1,16,1.975583791732788
701,17,visformer,1,16,2.0130269527435303
702,18,visformer,1,16,1.9954555034637451
703,19,visformer,1,16,1.996577501296997
704,20,visformer,1,16,2.011341094970703
705,21,visformer,1,16,2.0095760822296143
706,22,visformer,1,16,1.966355323791504
707,23,visformer,1,16,1.958939552307129
708,24,visformer,1,16,1.962038516998291
709,25,visformer,1,16,2.175138235092163
710,26,visformer,1,16,2.0629732608795166
711,27,visformer,1,16,1.9577391147613525
712,28,visformer,1,16,1.968052625656128
713,29,visformer,1,16,1.9475367069244385
714,30,visformer,1,16,2.077687978744507
715,31,visformer,1,16,1.9816107749938965
716,32,visformer,1,16,2.0022220611572266
717,33,visformer,1,16,1.9560437202453613
718,34,visformer,1,16,1.948437213897705
719,35,visformer,1,16,1.964902400970459
720,36,visformer,1,16,1.9678759574890137
721,37,visformer,1,16,1.9753596782684326
722,38,visformer,1,16,1.971980333328247
723,39,visformer,1,16,1.9654042720794678
724,40,visformer,1,16,1.990166187286377
725,41,visformer,1,16,1.9697966575622559
726,42,visformer,1,16,1.9639194011688232
727,43,visformer,1,16,1.976569652557373
728,44,visformer,1,16,1.9634439945220947
729,45,visformer,1,16,1.9820289611816406
730,46,visformer,1,16,2.0127687454223633
731,47,visformer,1,16,2.1080422401428223
732,48,visformer,1,16,2.060316324234009
733,49,visformer,1,16,1.964369535446167
734,50,visformer,1,16,1.9801504611968994
735,51,visformer,1,16,1.973193645477295
736,52,visformer,1,16,1.9951527118682861
737,53,visformer,1,16,1.9647443294525146
738,54,visformer,1,16,1.954019546508789
739,55,visformer,1,16,1.9871811866760254
740,56,visformer,1,16,1.9558663368225098
741,57,visformer,1,16,1.9535531997680664
742,58,visformer,1,16,2.0281808376312256
743,59,visformer,1,16,1.957486867904663
744,60,visformer,1,16,2.0026395320892334
745,61,visformer,1,16,1.9628551006317139
746,62,visformer,1,16,2.0173447132110596
747,63,visformer,1,16,1.9675817489624023
748,64,visformer,1,16,1.9646522998809814
749,65,visformer,1,16,1.991123914718628
750,66,visformer,1,16,2.039992094039917
751,67,visformer,1,16,1.9975123405456543
752,68,visformer,1,16,2.0109779834747314
753,69,visformer,1,16,1.9753837585449219
754,0,regnetx,1,16,1.7839000225067139
755,1,regnetx,1,16,1.7627208232879639
756,2,regnetx,1,16,1.7446200847625732
757,3,regnetx,1,16,1.7312793731689453
758,4,regnetx,1,16,1.7464613914489746
759,5,regnetx,1,16,1.7529799938201904
760,6,regnetx,1,16,1.7291662693023682
761,7,regnetx,1,16,1.7359137535095215
762,8,regnetx,1,16,1.7489466667175293
763,9,regnetx,1,16,1.750673770904541
764,10,regnetx,1,16,1.7700822353363037
765,11,regnetx,1,16,1.735403299331665
766,12,regnetx,1,16,1.7536077499389648
767,13,regnetx,1,16,1.7467477321624756
768,14,regnetx,1,16,1.7471134662628174
769,15,regnetx,1,16,1.7180759906768799
770,16,regnetx,1,16,1.7757019996643066
771,17,regnetx,1,16,1.7950003147125244
772,18,regnetx,1,16,1.7840206623077393
773,19,regnetx,1,16,1.7861576080322266
774,20,regnetx,1,16,1.7912752628326416
775,21,regnetx,1,16,1.7745413780212402
776,22,regnetx,1,16,1.7622478008270264
777,23,regnetx,1,16,1.747694730758667
778,24,regnetx,1,16,1.7590043544769287
779,25,regnetx,1,16,1.7412018775939941
780,26,regnetx,1,16,1.746981143951416
781,27,regnetx,1,16,1.7695066928863525
782,28,regnetx,1,16,1.8223347663879395
783,29,regnetx,1,16,1.8262598514556885
784,30,regnetx,1,16,1.743971586227417
785,31,regnetx,1,16,1.74763822555542
786,32,regnetx,1,16,1.7707297801971436
787,33,regnetx,1,16,1.7560107707977295
788,34,regnetx,1,16,1.7245140075683594
789,35,regnetx,1,16,1.74332594871521
790,36,regnetx,1,16,1.7664268016815186
791,37,regnetx,1,16,1.7485263347625732
792,38,regnetx,1,16,1.7851479053497314
793,39,regnetx,1,16,1.7856700420379639
794,40,regnetx,1,16,1.77557373046875
795,41,regnetx,1,16,1.8048362731933594
796,42,regnetx,1,16,1.7472419738769531
797,43,regnetx,1,16,1.797842264175415
798,44,regnetx,1,16,1.7499275207519531
799,45,regnetx,1,16,1.7600958347320557
800,46,regnetx,1,16,1.8104405403137207
801,47,regnetx,1,16,1.755094051361084
802,48,regnetx,1,16,1.7966701984405518
803,49,regnetx,1,16,1.7944607734680176
804,50,regnetx,1,16,1.763948678970337
805,51,regnetx,1,16,1.7646911144256592
806,52,regnetx,1,16,1.7688534259796143
807,53,regnetx,1,16,1.7816970348358154
808,54,regnetx,1,16,1.748722791671753
809,55,regnetx,1,16,1.7607603073120117
810,56,regnetx,1,16,1.7841932773590088
811,57,regnetx,1,16,1.7679252624511719
812,58,regnetx,1,16,1.7504849433898926
813,59,regnetx,1,16,1.7574872970581055
814,60,regnetx,1,16,1.7761330604553223
815,61,regnetx,1,16,1.764801263809204
816,62,regnetx,1,16,1.7578797340393066
817,63,regnetx,1,16,1.7809395790100098
818,64,regnetx,1,16,1.8120121955871582
819,65,regnetx,1,16,1.77530837059021
820,66,regnetx,1,16,1.76686429977417
821,67,regnetx,1,16,1.7504301071166992
822,68,regnetx,1,16,1.777294397354126
823,69,regnetx,1,16,1.7907533645629883
824,70,regnetx,1,16,1.7958452701568604
825,71,regnetx,1,16,1.7593560218811035
826,72,regnetx,1,16,1.77292799949646
827,73,regnetx,1,16,1.7730190753936768
828,74,regnetx,1,16,1.7830030918121338
829,75,regnetx,1,16,1.7689428329467773
830,76,regnetx,1,16,1.762679100036621
831,77,regnetx,1,16,1.784224033355713
832,0,regnetx,2,16,2.1021602153778076
833,1,regnetx,2,16,2.092294692993164
834,2,regnetx,2,16,2.0538876056671143
835,3,regnetx,2,16,2.052386522293091
836,4,regnetx,2,16,2.0254743099212646
837,5,regnetx,2,16,2.034594774246216
838,6,regnetx,2,16,2.0279455184936523
839,7,regnetx,2,16,2.0089571475982666
840,8,regnetx,2,16,2.044100761413574
841,9,regnetx,2,16,2.0212807655334473
842,10,regnetx,2,16,2.0250284671783447
843,11,regnetx,2,16,2.02401065826416
844,12,regnetx,2,16,2.0393614768981934
845,13,regnetx,2,16,2.1007699966430664
846,14,regnetx,2,16,2.026319980621338
847,15,regnetx,2,16,2.032864809036255
848,16,regnetx,2,16,2.049588203430176
849,17,regnetx,2,16,2.043238878250122
850,18,regnetx,2,16,2.1403472423553467
851,19,regnetx,2,16,2.0391321182250977
852,20,regnetx,2,16,2.0488831996917725
853,21,regnetx,2,16,2.0890567302703857
854,22,regnetx,2,16,2.091334104537964
855,23,regnetx,2,16,2.0866425037384033
856,24,regnetx,2,16,2.1199593544006348
857,25,regnetx,2,16,2.0447380542755127
858,26,regnetx,2,16,2.0329930782318115
859,27,regnetx,2,16,2.0421669483184814
860,28,regnetx,2,16,2.0332658290863037
861,29,regnetx,2,16,2.079430341720581
862,30,regnetx,2,16,2.1376607418060303
863,31,regnetx,2,16,2.0260684490203857
864,32,regnetx,2,16,2.0297796726226807
865,33,regnetx,2,16,2.0602941513061523
866,34,regnetx,2,16,2.060523509979248
867,35,regnetx,2,16,2.139441728591919
868,36,regnetx,2,16,2.318080425262451
869,37,regnetx,2,16,2.0586090087890625
870,38,regnetx,2,16,2.108449935913086
871,39,regnetx,2,16,2.0509181022644043
872,40,regnetx,2,16,2.050971746444702
873,41,regnetx,2,16,2.0296826362609863
874,42,regnetx,2,16,2.042659044265747
875,43,regnetx,2,16,2.0726022720336914
876,44,regnetx,2,16,2.031625509262085
877,45,regnetx,2,16,2.032165288925171
878,46,regnetx,2,16,2.0137956142425537
879,47,regnetx,2,16,2.1137001514434814
880,48,regnetx,2,16,2.090623140335083
881,49,regnetx,2,16,2.086446762084961
882,50,regnetx,2,16,2.0638749599456787
883,51,regnetx,2,16,2.1043832302093506
884,52,regnetx,2,16,2.0791609287261963
885,53,regnetx,2,16,2.119471788406372
886,54,regnetx,2,16,2.1462759971618652
887,55,regnetx,2,16,2.0671865940093994
888,56,regnetx,2,16,2.043667793273926
889,57,regnetx,2,16,2.1100733280181885
890,58,regnetx,2,16,2.0834031105041504
891,59,regnetx,2,16,2.0898027420043945
892,60,regnetx,2,16,2.0981125831604004
893,61,regnetx,2,16,2.1510746479034424
894,62,regnetx,2,16,2.099818468093872
895,63,regnetx,2,16,2.0728137493133545
896,64,regnetx,2,16,2.098562002182007
897,65,regnetx,2,16,2.0800042152404785
898,66,regnetx,2,16,2.087179660797119
899,0,regnetx,3,16,3.042342185974121
900,1,regnetx,3,16,2.9194586277008057
901,2,regnetx,3,16,2.840120315551758
902,3,regnetx,3,16,3.0634117126464844
903,4,regnetx,3,16,2.9102306365966797
904,5,regnetx,3,16,2.6880764961242676
905,6,regnetx,3,16,2.8567123413085938
906,7,regnetx,3,16,2.8231749534606934
907,8,regnetx,3,16,2.795006036758423
908,9,regnetx,3,16,2.8307931423187256
909,10,regnetx,3,16,2.7573401927948
910,11,regnetx,3,16,2.6743834018707275
911,12,regnetx,3,16,2.7160491943359375
912,13,regnetx,3,16,2.710087299346924
913,14,regnetx,3,16,2.68831729888916
914,15,regnetx,3,16,2.698169708251953
915,16,regnetx,3,16,2.6912806034088135
916,17,regnetx,3,16,2.7838709354400635
917,18,regnetx,3,16,2.67813777923584
918,19,regnetx,3,16,2.986156463623047
919,20,regnetx,3,16,2.8826870918273926
920,21,regnetx,3,16,2.702972888946533
921,22,regnetx,3,16,2.6952717304229736
922,23,regnetx,3,16,2.684985637664795
923,24,regnetx,3,16,2.7916817665100098
924,25,regnetx,3,16,2.669123888015747
925,26,regnetx,3,16,2.6754560470581055
926,27,regnetx,3,16,2.6968486309051514
927,28,regnetx,3,16,2.6939475536346436
928,29,regnetx,3,16,2.7227325439453125
929,30,regnetx,3,16,2.7529704570770264
930,31,regnetx,3,16,2.8487303256988525
931,32,regnetx,3,16,2.751208543777466
932,33,regnetx,3,16,2.750910520553589
933,34,regnetx,3,16,2.6406047344207764
934,35,regnetx,3,16,2.810565710067749
935,36,regnetx,3,16,2.701744318008423
936,37,regnetx,3,16,2.804762125015259
937,38,regnetx,3,16,2.8026325702667236
938,39,regnetx,3,16,2.687441825866699
939,40,regnetx,3,16,2.6612720489501953
940,41,regnetx,3,16,2.9363245964050293
941,42,regnetx,3,16,2.7754719257354736
942,43,regnetx,3,16,2.8256850242614746
943,44,regnetx,3,16,2.877769708633423
944,45,regnetx,3,16,2.8295130729675293
945,46,regnetx,3,16,2.795381546020508
946,47,regnetx,3,16,2.8711249828338623
947,48,regnetx,3,16,2.7892611026763916
948,49,regnetx,3,16,2.736755132675171
949,0,vgg,1,16,1.964125394821167
950,1,vgg,1,16,1.846879243850708
951,2,vgg,1,16,1.8412015438079834
952,3,vgg,1,16,1.8623952865600586
953,4,vgg,1,16,1.8578078746795654
954,5,vgg,1,16,1.8360581398010254
955,6,vgg,1,16,1.8547413349151611
956,7,vgg,1,16,1.8501243591308594
957,8,vgg,1,16,1.8499207496643066
958,9,vgg,1,16,1.8202197551727295
959,10,vgg,1,16,1.8334393501281738
960,11,vgg,1,16,1.8649029731750488
961,12,vgg,1,16,1.874706745147705
962,13,vgg,1,16,1.8313729763031006
963,14,vgg,1,16,1.823000192642212
964,15,vgg,1,16,1.8248116970062256
965,16,vgg,1,16,1.8700785636901855
966,17,vgg,1,16,1.8317537307739258
967,18,vgg,1,16,1.8760695457458496
968,19,vgg,1,16,1.9264154434204102
969,20,vgg,1,16,1.870819091796875
970,21,vgg,1,16,1.8450565338134766
971,22,vgg,1,16,1.8941748142242432
972,23,vgg,1,16,1.8443000316619873
973,24,vgg,1,16,1.9179115295410156
974,25,vgg,1,16,1.954110860824585
975,26,vgg,1,16,1.858480453491211
976,27,vgg,1,16,1.8429999351501465
977,28,vgg,1,16,1.8780555725097656
978,29,vgg,1,16,1.8508334159851074
979,30,vgg,1,16,1.8220195770263672
980,31,vgg,1,16,1.8423559665679932
981,32,vgg,1,16,1.8194363117218018
982,33,vgg,1,16,1.8755929470062256
983,34,vgg,1,16,1.8383612632751465
984,35,vgg,1,16,1.8072807788848877
985,36,vgg,1,16,1.820157527923584
986,37,vgg,1,16,1.9282374382019043
987,38,vgg,1,16,1.8164596557617188
988,39,vgg,1,16,1.8134050369262695
989,40,vgg,1,16,1.8186774253845215
990,41,vgg,1,16,1.8108649253845215
991,42,vgg,1,16,1.8609871864318848
992,43,vgg,1,16,1.7710168361663818
993,44,vgg,1,16,1.7848591804504395
994,45,vgg,1,16,1.8002514839172363
995,46,vgg,1,16,1.75907564163208
996,47,vgg,1,16,1.7924365997314453
997,48,vgg,1,16,1.8162000179290771
998,49,vgg,1,16,1.8542163372039795
999,50,vgg,1,16,1.8256990909576416
1000,51,vgg,1,16,1.790541410446167
1001,52,vgg,1,16,1.803412675857544
1002,53,vgg,1,16,1.7980999946594238
1003,54,vgg,1,16,1.7831511497497559
1004,55,vgg,1,16,1.8609182834625244
1005,56,vgg,1,16,1.7821629047393799
1006,57,vgg,1,16,1.8063502311706543
1007,58,vgg,1,16,1.805908203125
1008,59,vgg,1,16,1.8054115772247314
1009,60,vgg,1,16,1.7762856483459473
1010,61,vgg,1,16,1.8257548809051514
1011,62,vgg,1,16,1.7942464351654053
1012,63,vgg,1,16,1.793628215789795
1013,64,vgg,1,16,1.8164610862731934
1014,65,vgg,1,16,1.806091070175171
1015,66,vgg,1,16,1.7703747749328613
1016,67,vgg,1,16,1.786806583404541
1017,68,vgg,1,16,1.8246238231658936
1018,69,vgg,1,16,1.8047163486480713
1019,0,vgg,2,16,1.9263184070587158
1020,1,vgg,2,16,1.8918309211730957
1021,2,vgg,2,16,1.855647325515747
1022,3,vgg,2,16,1.8342869281768799
1023,4,vgg,2,16,1.840350866317749
1024,5,vgg,2,16,1.8522977828979492
1025,6,vgg,2,16,1.8376410007476807
1026,7,vgg,2,16,1.8415250778198242
1027,8,vgg,2,16,1.8440661430358887
1028,9,vgg,2,16,1.943077564239502
1029,10,vgg,2,16,1.9623076915740967
1030,11,vgg,2,16,1.8880538940429688
1031,12,vgg,2,16,1.8884642124176025
1032,13,vgg,2,16,1.7991182804107666
1033,14,vgg,2,16,1.8494021892547607
1034,15,vgg,2,16,1.8309316635131836
1035,16,vgg,2,16,1.825434684753418
1036,17,vgg,2,16,1.9371654987335205
1037,18,vgg,2,16,1.8389513492584229
1038,19,vgg,2,16,1.8301570415496826
1039,20,vgg,2,16,1.8661644458770752
1040,21,vgg,2,16,1.8336281776428223
1041,22,vgg,2,16,1.846569538116455
1042,23,vgg,2,16,1.8184125423431396
1043,24,vgg,2,16,1.8181500434875488
1044,25,vgg,2,16,1.8368229866027832
1045,26,vgg,2,16,1.8146429061889648
1046,27,vgg,2,16,1.8933796882629395
1047,28,vgg,2,16,1.8506550788879395
1048,29,vgg,2,16,1.8504199981689453
1049,30,vgg,2,16,1.890989065170288
1050,31,vgg,2,16,1.8168973922729492
1051,32,vgg,2,16,1.8006744384765625
1052,33,vgg,2,16,1.7888333797454834
1053,34,vgg,2,16,1.8144383430480957
1054,35,vgg,2,16,1.9302520751953125
1055,36,vgg,2,16,1.8221514225006104
1056,37,vgg,2,16,1.8166158199310303
1057,38,vgg,2,16,1.7976810932159424
1058,39,vgg,2,16,1.78926682472229
1059,40,vgg,2,16,1.8497285842895508
1060,41,vgg,2,16,1.8599698543548584
1061,42,vgg,2,16,1.8758816719055176
1062,43,vgg,2,16,1.8594481945037842
1063,44,vgg,2,16,1.8534231185913086
1064,45,vgg,2,16,1.8628146648406982
1065,46,vgg,2,16,1.8452482223510742
1066,47,vgg,2,16,1.8750386238098145
1067,48,vgg,2,16,1.8522288799285889
1068,49,vgg,2,16,1.854083776473999
1069,50,vgg,2,16,1.8429887294769287
1070,51,vgg,2,16,1.8296384811401367
1071,52,vgg,2,16,1.8829574584960938
1072,53,vgg,2,16,1.9962425231933594
1073,54,vgg,2,16,1.874903917312622
1074,55,vgg,2,16,1.9323086738586426
1075,56,vgg,2,16,1.8046152591705322
1076,57,vgg,2,16,1.8108479976654053
1077,58,vgg,2,16,1.8528614044189453
1078,59,vgg,2,16,1.8018982410430908
1079,60,vgg,2,16,1.8168251514434814
1080,61,vgg,2,16,1.8119523525238037
1081,62,vgg,2,16,1.791609764099121
1082,63,vgg,2,16,1.8455071449279785
1083,64,vgg,2,16,1.8335602283477783
1084,65,vgg,2,16,1.8451664447784424
1085,66,vgg,2,16,1.8214337825775146
1086,67,vgg,2,16,1.7647161483764648
1087,68,vgg,2,16,1.7925682067871094
1088,0,vgg,3,16,2.014430284500122
1089,1,vgg,3,16,1.9164600372314453
1090,2,vgg,3,16,1.8725180625915527
1091,3,vgg,3,16,1.892293930053711
1092,4,vgg,3,16,1.865349531173706
1093,5,vgg,3,16,1.8807997703552246
1094,6,vgg,3,16,1.8883378505706787
1095,7,vgg,3,16,1.8666927814483643
1096,8,vgg,3,16,1.862687349319458
1097,9,vgg,3,16,1.8662223815917969
1098,10,vgg,3,16,1.9405877590179443
1099,11,vgg,3,16,1.9704253673553467
1100,12,vgg,3,16,1.9134693145751953
1101,13,vgg,3,16,1.9026298522949219
1102,14,vgg,3,16,1.9301064014434814
1103,15,vgg,3,16,1.9918525218963623
1104,16,vgg,3,16,1.9207446575164795
1105,17,vgg,3,16,2.0108537673950195
1106,18,vgg,3,16,1.8747785091400146
1107,19,vgg,3,16,1.92690110206604
1108,20,vgg,3,16,1.8804583549499512
1109,21,vgg,3,16,1.9116652011871338
1110,22,vgg,3,16,1.8896000385284424
1111,23,vgg,3,16,1.91117525100708
1112,24,vgg,3,16,1.8962786197662354
1113,25,vgg,3,16,1.919713020324707
1114,26,vgg,3,16,1.8819100856781006
1115,27,vgg,3,16,1.8870937824249268
1116,28,vgg,3,16,1.8696424961090088
1117,29,vgg,3,16,1.8831260204315186
1118,30,vgg,3,16,1.8554115295410156
1119,31,vgg,3,16,1.874171257019043
1120,32,vgg,3,16,1.8862669467926025
1121,33,vgg,3,16,1.8989434242248535
1122,34,vgg,3,16,1.9901623725891113
1123,35,vgg,3,16,1.915992021560669
1124,36,vgg,3,16,1.991823673248291
1125,37,vgg,3,16,1.949883222579956
1126,38,vgg,3,16,1.906700611114502
1127,39,vgg,3,16,1.8512227535247803
1128,40,vgg,3,16,1.8567306995391846
1129,41,vgg,3,16,1.9068653583526611
1130,42,vgg,3,16,1.8749747276306152
1131,43,vgg,3,16,1.8902277946472168
1132,44,vgg,3,16,1.9548909664154053
1133,45,vgg,3,16,1.8861973285675049
1134,46,vgg,3,16,1.8927149772644043
1135,47,vgg,3,16,1.884176254272461
1136,48,vgg,3,16,1.9032366275787354
1137,49,vgg,3,16,1.8781297206878662
1138,50,vgg,3,16,1.8434929847717285
1139,51,vgg,3,16,1.8630776405334473
1140,52,vgg,3,16,1.9930140972137451
1141,53,vgg,3,16,1.8638975620269775
1142,54,vgg,3,16,1.8835463523864746
1143,55,vgg,3,16,1.9007322788238525
1144,56,vgg,3,16,1.9235248565673828
1145,57,vgg,3,16,1.8677966594696045
1146,58,vgg,3,16,1.9095149040222168
1147,59,vgg,3,16,1.9668164253234863
1148,60,vgg,3,16,1.9473941326141357
1149,61,vgg,3,16,1.9367103576660156
1150,62,vgg,3,16,1.9507968425750732
1151,63,vgg,3,16,1.9693453311920166
1152,64,vgg,3,16,1.8610844612121582
1153,65,vgg,3,16,1.8458774089813232
1154,66,vgg,3,16,1.8657145500183105
1155,0,beit,1,16,2.3604226112365723
1156,1,beit,1,16,2.317690372467041
1157,2,beit,1,16,2.2869908809661865
1158,3,beit,1,16,2.2789387702941895
1159,4,beit,1,16,2.2886319160461426
1160,5,beit,1,16,2.407116651535034
1161,6,beit,1,16,2.3005211353302
1162,7,beit,1,16,2.2773454189300537
1163,8,beit,1,16,2.3161022663116455
1164,9,beit,1,16,2.30855655670166
1165,10,beit,1,16,2.282383680343628
1166,11,beit,1,16,2.2852346897125244
1167,12,beit,1,16,2.306617498397827
1168,13,beit,1,16,2.266127586364746
1169,14,beit,1,16,2.518002510070801
1170,15,beit,1,16,2.2946505546569824
1171,16,beit,1,16,2.274369239807129
1172,17,beit,1,16,2.3440158367156982
1173,18,beit,1,16,2.335387706756592
1174,19,beit,1,16,2.4239492416381836
1175,20,beit,1,16,2.3236405849456787
1176,21,beit,1,16,2.3376500606536865
1177,22,beit,1,16,2.35378360748291
1178,23,beit,1,16,2.3390016555786133
1179,24,beit,1,16,2.3438477516174316
1180,25,beit,1,16,2.36694598197937
1181,26,beit,1,16,2.417552947998047
1182,27,beit,1,16,2.350010633468628
1183,28,beit,1,16,2.27791428565979
1184,29,beit,1,16,2.268843650817871
1185,30,beit,1,16,2.317293643951416
1186,31,beit,1,16,2.3354687690734863
1187,32,beit,1,16,2.517486095428467
1188,33,beit,1,16,2.292565107345581
1189,34,beit,1,16,2.2617173194885254
1190,35,beit,1,16,2.568171739578247
1191,36,beit,1,16,2.3008623123168945
1192,37,beit,1,16,2.315932512283325
1193,38,beit,1,16,2.2913742065429688
1194,39,beit,1,16,2.3502399921417236
1195,40,beit,1,16,2.272117853164673
1196,41,beit,1,16,2.434839963912964
1197,42,beit,1,16,2.3009326457977295
1198,43,beit,1,16,2.2537848949432373
1199,44,beit,1,16,2.294116973876953
1200,45,beit,1,16,2.2560760974884033
1201,46,beit,1,16,2.444993019104004
1202,47,beit,1,16,2.3489577770233154
1203,48,beit,1,16,2.338719367980957
1204,49,beit,1,16,2.28509259223938
1205,50,beit,1,16,2.306462049484253
1206,51,beit,1,16,2.454716444015503
1207,52,beit,1,16,2.3430867195129395
1208,53,beit,1,16,2.386772632598877
1209,54,beit,1,16,2.3476738929748535
1210,55,beit,1,16,2.2842280864715576
1211,56,beit,1,16,2.2790353298187256
1212,0,beit,2,16,3.921969413757324
1213,1,beit,2,16,4.32908034324646
1214,2,beit,2,16,4.116124629974365
1215,3,beit,2,16,3.8580996990203857
1216,4,beit,2,16,3.9566266536712646
1217,5,beit,2,16,3.9586548805236816
1218,6,beit,2,16,5.276449680328369
1219,7,beit,2,16,4.11229681968689
1220,8,beit,2,16,3.8870439529418945
1221,9,beit,2,16,4.087709903717041
1222,10,beit,2,16,4.610697269439697
1223,11,beit,2,16,3.978900194168091
1224,12,beit,2,16,3.8644771575927734
1225,13,beit,2,16,3.9027647972106934
1226,14,beit,2,16,4.26266884803772
1227,15,beit,2,16,4.595967054367065
1228,16,beit,2,16,3.939612627029419
1229,17,beit,2,16,3.859231472015381
1230,18,beit,2,16,4.0184056758880615
1231,19,beit,2,16,4.12536883354187
1232,20,beit,2,16,4.1930718421936035
1233,21,beit,2,16,4.620372533798218
1234,22,beit,2,16,3.9944586753845215
1235,23,beit,2,16,3.8498659133911133
1236,24,beit,2,16,3.8625409603118896
1237,25,beit,2,16,4.106017112731934
1238,26,beit,2,16,4.511171340942383
1239,27,beit,2,16,3.95965838432312
1240,28,beit,2,16,4.252513408660889
1241,29,beit,2,16,4.080840587615967
1242,30,beit,2,16,3.8869268894195557
1243,31,beit,2,16,3.936162233352661
1244,32,beit,2,16,4.210522413253784
1245,0,densenet,1,16,2.0676467418670654
1246,1,densenet,1,16,2.0208702087402344
1247,2,densenet,1,16,2.064148426055908
1248,3,densenet,1,16,2.015310525894165
1249,4,densenet,1,16,2.024275302886963
1250,5,densenet,1,16,2.024747610092163
1251,6,densenet,1,16,2.015688180923462
1252,7,densenet,1,16,2.0089118480682373
1253,8,densenet,1,16,2.006098985671997
1254,9,densenet,1,16,2.0089426040649414
1255,10,densenet,1,16,2.053095579147339
1256,11,densenet,1,16,2.0325100421905518
1257,12,densenet,1,16,2.0067241191864014
1258,13,densenet,1,16,2.002171754837036
1259,14,densenet,1,16,2.0315325260162354
1260,15,densenet,1,16,2.002213478088379
1261,16,densenet,1,16,2.0020320415496826
1262,17,densenet,1,16,2.02609920501709
1263,18,densenet,1,16,2.00856614112854
1264,19,densenet,1,16,2.0386929512023926
1265,20,densenet,1,16,2.0169618129730225
1266,21,densenet,1,16,2.0204548835754395
1267,22,densenet,1,16,2.0407662391662598
1268,23,densenet,1,16,2.0441505908966064
1269,24,densenet,1,16,2.0113534927368164
1270,25,densenet,1,16,2.0470540523529053
1271,26,densenet,1,16,2.0581858158111572
1272,27,densenet,1,16,2.042604684829712
1273,28,densenet,1,16,2.1082687377929688
1274,29,densenet,1,16,2.073145866394043
1275,30,densenet,1,16,2.0421178340911865
1276,31,densenet,1,16,2.035076379776001
1277,32,densenet,1,16,2.0737292766571045
1278,33,densenet,1,16,2.0218000411987305
1279,34,densenet,1,16,2.068662405014038
1280,35,densenet,1,16,2.05600643157959
1281,36,densenet,1,16,2.041754961013794
1282,37,densenet,1,16,2.0491058826446533
1283,38,densenet,1,16,2.027688503265381
1284,39,densenet,1,16,2.0407958030700684
1285,40,densenet,1,16,2.0511412620544434
1286,41,densenet,1,16,2.0142910480499268
1287,42,densenet,1,16,2.019390344619751
1288,43,densenet,1,16,2.096737861633301
1289,44,densenet,1,16,2.0338728427886963
1290,45,densenet,1,16,2.015988349914551
1291,46,densenet,1,16,2.1150801181793213
1292,47,densenet,1,16,1.9934718608856201
1293,48,densenet,1,16,2.0164260864257812
1294,49,densenet,1,16,2.015455484390259
1295,50,densenet,1,16,2.0047566890716553
1296,51,densenet,1,16,2.0185482501983643
1297,52,densenet,1,16,1.9929640293121338
1298,53,densenet,1,16,2.0112526416778564
1299,54,densenet,1,16,2.0305352210998535
1300,55,densenet,1,16,1.9950602054595947
1301,56,densenet,1,16,2.005668878555298
1302,57,densenet,1,16,2.0542526245117188
1303,58,densenet,1,16,2.048875570297241
1304,59,densenet,1,16,2.0076425075531006
1305,60,densenet,1,16,2.0003581047058105
1306,61,densenet,1,16,2.025118350982666
1307,62,densenet,1,16,2.0009713172912598
1308,63,densenet,1,16,2.036458969116211
1309,64,densenet,1,16,2.102264404296875
1310,65,densenet,1,16,2.0063867568969727
1311,66,densenet,1,16,2.0126476287841797
1312,67,densenet,1,16,2.006415605545044
1313,68,densenet,1,16,2.0801146030426025
1314,0,vit,1,16,1.911334753036499
1315,1,vit,1,16,1.9330148696899414
1316,2,vit,1,16,1.8560960292816162
1317,3,vit,1,16,1.8463549613952637
1318,4,vit,1,16,1.9839363098144531
1319,5,vit,1,16,1.8492424488067627
1320,6,vit,1,16,1.8547985553741455
1321,7,vit,1,16,1.8730583190917969
1322,8,vit,1,16,1.900186538696289
1323,9,vit,1,16,2.0118606090545654
1324,10,vit,1,16,1.9616835117340088
1325,11,vit,1,16,1.8790414333343506
1326,12,vit,1,16,1.8990018367767334
1327,13,vit,1,16,1.8794357776641846
1328,14,vit,1,16,1.836958885192871
1329,15,vit,1,16,1.9048442840576172
1330,16,vit,1,16,1.8502421379089355
1331,17,vit,1,16,1.8841629028320312
1332,18,vit,1,16,1.9805190563201904
1333,19,vit,1,16,1.8534059524536133
1334,20,vit,1,16,1.8620491027832031
1335,21,vit,1,16,1.8636445999145508
1336,22,vit,1,16,1.8971319198608398
1337,23,vit,1,16,2.083711624145508
1338,24,vit,1,16,1.8755695819854736
1339,25,vit,1,16,1.9294991493225098
1340,26,vit,1,16,1.878798007965088
1341,27,vit,1,16,1.9920368194580078
