,index,model-name,model-version,batch-size,latency
308,14,vgg,3,64,7.637330532073975
309,15,vgg,3,64,7.7442097663879395
310,16,vgg,3,64,7.666388750076294
311,0,beit,1,64,10.294100999832153
312,1,beit,1,64,10.251529455184937
313,2,beit,1,64,10.246757984161377
314,3,beit,1,64,9.975587368011475
315,4,beit,1,64,9.70998477935791
316,5,beit,1,64,9.598546504974365
317,6,beit,1,64,9.350669860839844
318,7,beit,1,64,9.7272789478302
319,8,beit,1,64,9.344123125076294
320,9,beit,1,64,9.499889850616455
321,10,beit,1,64,9.679795265197754
322,11,beit,1,64,9.269246816635132
323,12,beit,1,64,9.622194528579712
324,13,beit,1,64,9.409731388092041
325,14,beit,1,64,9.447495222091675
326,15,beit,1,64,9.154558181762695
327,0,beit,2,64,16.099120378494263
328,1,beit,2,64,15.918882131576538
329,2,beit,2,64,15.943677186965942
330,3,beit,2,64,16.164348125457764
331,4,beit,2,64,16.4647855758667
332,5,beit,2,64,16.289952516555786
333,6,beit,2,64,16.03824758529663
334,7,beit,2,64,16.527141332626343
335,8,beit,2,64,16.117284774780273
336,9,beit,2,64,16.689427137374878
337,10,beit,2,64,16.381860971450806
338,11,beit,2,64,16.06370973587036
339,12,beit,2,64,16.27227759361267
340,13,beit,2,64,16.254976511001587
341,14,beit,2,64,16.076831579208374
342,15,beit,2,64,15.705940961837769
343,0,densenet,1,64,8.130374193191528
344,1,densenet,1,64,8.053546905517578
345,2,densenet,1,64,7.9873785972595215
346,3,densenet,1,64,7.885157823562622
347,4,densenet,1,64,8.147173166275024
348,5,densenet,1,64,7.9954729080200195
349,6,densenet,1,64,8.086990356445312
350,7,densenet,1,64,8.074121952056885
351,8,densenet,1,64,7.917428970336914
352,9,densenet,1,64,7.945103645324707
353,10,densenet,1,64,7.876971483230591
354,11,densenet,1,64,7.8811867237091064
355,12,densenet,1,64,7.930783271789551
356,13,densenet,1,64,8.122427463531494
357,14,densenet,1,64,7.994853973388672
358,15,densenet,1,64,7.878721475601196
359,16,densenet,1,64,7.973940134048462
360,17,densenet,1,64,7.853302478790283
361,0,vit,1,64,7.372745513916016
362,1,vit,1,64,7.446434497833252
