client_to_pipeline_latencies,pipeline_to_client_latencies,task_0_model_latencies,task_0_to_task_1_latencies,task_1_model_latencies
0.03375554084777832,0.009319305419921875,0.09152889251708984,0.017383813858032227,0.058141469955444336
0.5533781051635742,0.0062901973724365234,0.10070133209228516,0.024457931518554688,0.05947065353393555
0.020609378814697266,0.00954127311706543,0.09979629516601562,0.023182153701782227,0.07010602951049805
0.02656865119934082,0.02534627914428711,0.10768818855285645,0.0280764102935791,0.13070464134216309
0.13089561462402344,0.007111072540283203,0.09316205978393555,0.022628068923950195,0.06921672821044922
0.3407478332519531,0.01071929931640625,0.09408974647521973,0.0327761173248291,0.05388379096984863
0.033513545989990234,0.00949239730834961,0.09458494186401367,0.02255868911743164,0.06479024887084961
0.38011956214904785,0.014242172241210938,0.09906744956970215,0.0535275936126709,0.08037471771240234
0.43592143058776855,0.016433000564575195,0.0895986557006836,0.019770145416259766,0.06353974342346191
0.5597302913665771,0.007898569107055664,0.0805366039276123,0.01660895347595215,0.047020912170410156
0.2566354274749756,0.009264230728149414,0.10345005989074707,0.04219675064086914,0.0676569938659668
0.11427903175354004,0.03570413589477539,0.10855293273925781,0.02581477165222168,0.10269784927368164
0.22581243515014648,0.011549949645996094,0.08384442329406738,0.03090357780456543,0.06511068344116211
0.25002169609069824,0.010912179946899414,0.10288310050964355,0.046875715255737305,0.06446456909179688
0.13788986206054688,0.01216745376586914,0.09654545783996582,0.024619340896606445,0.0781550407409668
0.375302791595459,0.007422208786010742,0.11742448806762695,0.01932835578918457,0.056938886642456055
0.32873034477233887,0.008614301681518555,0.08435416221618652,0.020647525787353516,0.05600428581237793
0.4174470901489258,0.010721445083618164,0.08969306945800781,0.026859045028686523,0.05689573287963867
0.5825152397155762,0.007988691329956055,0.11209964752197266,0.012503623962402344,0.05159163475036621
0.5113883018493652,0.010730981826782227,0.08945751190185547,0.02008676528930664,0.06601095199584961
0.3429231643676758,0.0076084136962890625,0.09448552131652832,0.02281665802001953,0.05372762680053711
0.2273719310760498,0.009073257446289062,0.14534854888916016,0.026747703552246094,0.06910157203674316
0.5148220062255859,0.006253719329833984,0.09831786155700684,0.01990652084350586,0.04700660705566406
0.14123225212097168,0.017560958862304688,0.11013603210449219,0.04775261878967285,0.09522438049316406
0.5548462867736816,0.009531497955322266,0.08725404739379883,0.014816999435424805,0.04815530776977539
0.12711024284362793,0.017638206481933594,0.08805179595947266,0.021332979202270508,0.05982089042663574
0.502429723739624,0.0058307647705078125,0.09176778793334961,0.016940593719482422,0.06003451347351074
0.5674624443054199,0.008289098739624023,0.08921098709106445,0.015194177627563477,0.04630756378173828
0.37293267250061035,0.007650136947631836,0.0980067253112793,0.016246557235717773,0.051317453384399414
0.37632226943969727,0.008411645889282227,0.09707236289978027,0.017400503158569336,0.0640556812286377
0.4984159469604492,0.00954747200012207,0.10147666931152344,0.018244028091430664,0.08661651611328125
0.04491114616394043,0.007166624069213867,0.10120153427124023,0.019166946411132812,0.057279348373413086
0.1287221908569336,0.013540267944335938,0.11010265350341797,0.020599365234375,0.0605010986328125
0.1390223503112793,0.009646892547607422,0.09295916557312012,0.014345169067382812,0.06494665145874023
0.1285867691040039,0.014531135559082031,0.09192681312561035,0.018579721450805664,0.08682870864868164
0.12293720245361328,0.014163732528686523,0.11464548110961914,0.022289037704467773,0.06253361701965332
0.23583149909973145,0.009103536605834961,0.09143829345703125,0.018659114837646484,0.060213327407836914
0.23042988777160645,0.007683753967285156,0.1039588451385498,0.014333248138427734,0.050147056579589844
0.13523077964782715,0.009052515029907227,0.14017200469970703,0.01994919776916504,0.056886911392211914
0.042284488677978516,0.008829116821289062,0.10216474533081055,0.01799464225769043,0.06803321838378906
0.03129911422729492,0.009382247924804688,0.10530352592468262,0.023257017135620117,0.05960273742675781
0.027554988861083984,0.01018214225769043,0.09632301330566406,0.02624225616455078,0.07054471969604492
0.22374558448791504,0.007122993469238281,0.09250688552856445,0.01502537727355957,0.0538029670715332
0.4116039276123047,0.007827997207641602,0.0978250503540039,0.012689590454101562,0.05737590789794922
0.1374197006225586,0.007563114166259766,0.08784675598144531,0.016393184661865234,0.053478240966796875
0.14907264709472656,0.009020805358886719,0.09700345993041992,0.015395164489746094,0.07098078727722168
0.33219480514526367,0.00920414924621582,0.07935643196105957,0.02429366111755371,0.05647110939025879
0.3103818893432617,0.007937908172607422,0.08373212814331055,0.013918161392211914,0.05229473114013672
0.23716068267822266,0.010863304138183594,0.09223127365112305,0.017667293548583984,0.06512570381164551
0.033822059631347656,0.010455846786499023,0.09694075584411621,0.022078514099121094,0.06127357482910156
0.3255314826965332,0.0061643123626708984,0.09604358673095703,0.02767181396484375,0.05590033531188965
0.39374470710754395,0.013480424880981445,0.0921483039855957,0.017450571060180664,0.050518035888671875
0.2436997890472412,0.009081840515136719,0.132429838180542,0.01786518096923828,0.07096505165100098
0.4189152717590332,0.013245344161987305,0.09811854362487793,0.014448165893554688,0.04000568389892578
0.38446497917175293,0.012654304504394531,0.10283184051513672,0.018276453018188477,0.047370195388793945
0.0388486385345459,0.011269092559814453,0.09513378143310547,0.02104926109313965,0.057645320892333984
0.38855862617492676,0.00728154182434082,0.08770227432250977,0.017975807189941406,0.05000758171081543
0.2290794849395752,0.0076007843017578125,0.0954446792602539,0.020511388778686523,0.06408929824829102
0.3767664432525635,0.008480548858642578,0.09961628913879395,0.018658161163330078,0.05643725395202637
0.3830235004425049,0.008903741836547852,0.10552406311035156,0.01737833023071289,0.04495644569396973
0.31554508209228516,0.011437416076660156,0.08874082565307617,0.01647806167602539,0.0583500862121582
0.22005534172058105,0.006783008575439453,0.09070897102355957,0.01955699920654297,0.05624580383300781
0.02573394775390625,0.008155107498168945,0.10039067268371582,0.017882585525512695,0.0535435676574707
0.02951526641845703,0.00917506217956543,0.09058094024658203,0.01740884780883789,0.05573582649230957
0.45946717262268066,0.010482311248779297,0.0764000415802002,0.022255897521972656,0.050858497619628906
0.33037829399108887,0.008527040481567383,0.09679603576660156,0.016597270965576172,0.04874444007873535
0.4061245918273926,0.009516477584838867,0.09315943717956543,0.017757892608642578,0.05571770668029785
0.3240659236907959,0.010409355163574219,0.0918889045715332,0.019898176193237305,0.05893898010253906
0.278292179107666,0.007246494293212891,0.10524559020996094,0.01796555519104004,0.061475276947021484
0.1493852138519287,0.012170791625976562,0.08615732192993164,0.018851280212402344,0.059334754943847656
0.46615123748779297,0.009633541107177734,0.09083175659179688,0.014547586441040039,0.03784680366516113
0.12131357192993164,0.007204532623291016,0.09066081047058105,0.020311594009399414,0.06289792060852051
0.02310633659362793,0.009904861450195312,0.07982921600341797,0.027487516403198242,0.056235551834106445
0.04308819770812988,0.015291213989257812,0.09760689735412598,0.02167367935180664,0.0777597427368164
0.42091965675354004,0.01023411750793457,0.07561326026916504,0.01363515853881836,0.045778751373291016
0.37629199028015137,0.005888700485229492,0.11540389060974121,0.019321203231811523,0.05114269256591797
0.36041688919067383,0.008729696273803711,0.0864870548248291,0.02060556411743164,0.044988393783569336
0.022141218185424805,0.007755279541015625,0.08728742599487305,0.026235342025756836,0.05793905258178711
0.13341546058654785,0.00873422622680664,0.09484028816223145,0.02392101287841797,0.0599367618560791
0.21620416641235352,0.00642085075378418,0.0985572338104248,0.016948223114013672,0.06189608573913574
0.14455151557922363,0.01639413833618164,0.10366201400756836,0.016459941864013672,0.05572652816772461
0.29074525833129883,0.008663415908813477,0.08429598808288574,0.015874624252319336,0.0633535385131836
0.1044614315032959,0.008546113967895508,0.09384489059448242,0.023700475692749023,0.0626223087310791
0.4250514507293701,0.011949300765991211,0.08857917785644531,0.018047571182250977,0.06116151809692383
0.3110206127166748,0.01129603385925293,0.09587335586547852,0.019878625869750977,0.050496578216552734
0.28421664237976074,0.010683536529541016,0.09069156646728516,0.01644301414489746,0.05378460884094238
0.3044705390930176,0.011523962020874023,0.09718990325927734,0.021329641342163086,0.049401283264160156
0.10963702201843262,0.0079193115234375,0.09004473686218262,0.02214193344116211,0.05420112609863281
0.20423293113708496,0.00792241096496582,0.0947713851928711,0.015516996383666992,0.06334638595581055
0.34538698196411133,0.008314371109008789,0.09332156181335449,0.015956640243530273,0.04674887657165527
0.39406323432922363,0.007555723190307617,0.09531259536743164,0.01654505729675293,0.047377824783325195
0.1277930736541748,0.012858390808105469,0.09359931945800781,0.020476579666137695,0.09494471549987793
0.19436955451965332,0.010069847106933594,0.1141200065612793,0.017652034759521484,0.04867839813232422
0.19291019439697266,0.007731199264526367,0.09559917449951172,0.014197826385498047,0.05518984794616699
0.25908875465393066,0.014732599258422852,0.10135674476623535,0.018428802490234375,0.04873204231262207
0.029965877532958984,0.013319253921508789,0.09565472602844238,0.022203922271728516,0.06860160827636719
0.30425572395324707,0.010921001434326172,0.0938577651977539,0.021273136138916016,0.05755352973937988
0.03443193435668945,0.013345718383789062,0.11712312698364258,0.027915000915527344,0.060683488845825195
0.2155139446258545,0.014085769653320312,0.0971684455871582,0.017494678497314453,0.05433011054992676
0.35182833671569824,0.008407115936279297,0.08740520477294922,0.01746821403503418,0.07784867286682129
0.03127431869506836,0.016510963439941406,0.0964193344116211,0.024608373641967773,0.08841252326965332
0.2985057830810547,0.011245250701904297,0.09371352195739746,0.01548624038696289,0.06047654151916504
0.38819074630737305,0.006326436996459961,0.09733867645263672,0.023152828216552734,0.05493664741516113
0.022552490234375,0.009885072708129883,0.0973212718963623,0.022146940231323242,0.06656789779663086
0.22259759902954102,0.007360696792602539,0.09736347198486328,0.018641948699951172,0.053046464920043945
0.1632084846496582,0.015129566192626953,0.10110926628112793,0.015784502029418945,0.05570530891418457
0.03966331481933594,0.013775825500488281,0.08644676208496094,0.02611255645751953,0.06157207489013672
0.3220088481903076,0.009085416793823242,0.09465694427490234,0.019356727600097656,0.0609283447265625
0.38842010498046875,0.005457162857055664,0.10805487632751465,0.018250703811645508,0.044573068618774414
0.12971019744873047,0.006692647933959961,0.09050989151000977,0.01868605613708496,0.059446096420288086
0.35156846046447754,0.008099079132080078,0.0928196907043457,0.013921499252319336,0.06311297416687012
0.2431623935699463,0.014768362045288086,0.0927729606628418,0.01814889907836914,0.07293939590454102
0.3091888427734375,0.012029886245727539,0.09941506385803223,0.016576766967773438,0.06221485137939453
0.03593182563781738,0.03327131271362305,0.07770633697509766,0.017925739288330078,0.06085205078125
0.13541507720947266,0.011468172073364258,0.09194445610046387,0.01830911636352539,0.0596165657043457
0.03617548942565918,0.025966167449951172,0.08535408973693848,0.015889406204223633,0.06477522850036621
0.5079264640808105,0.007766008377075195,0.09289789199829102,0.019104957580566406,0.05043530464172363
0.33306074142456055,0.022335052490234375,0.08803939819335938,0.01943039894104004,0.06879448890686035
0.2229316234588623,0.009210586547851562,0.09487056732177734,0.023278236389160156,0.057964324951171875
0.1495194435119629,0.006481647491455078,0.11085772514343262,0.019466876983642578,0.055113792419433594
0.44057202339172363,0.009778022766113281,0.09342074394226074,0.019774675369262695,0.0597224235534668
0.051389455795288086,0.023273229598999023,0.08279561996459961,0.01833176612854004,0.06354951858520508
0.32729005813598633,0.019033432006835938,0.10269951820373535,0.020184755325317383,0.05886530876159668
0.12848281860351562,0.0077168941497802734,0.08981108665466309,0.03801083564758301,0.06387925148010254
0.4296250343322754,0.015250444412231445,0.09595441818237305,0.019738197326660156,0.0529782772064209
0.11527514457702637,0.01005101203918457,0.08261823654174805,0.02270197868347168,0.06124711036682129
0.44335079193115234,0.008584976196289062,0.08869552612304688,0.01751232147216797,0.04939985275268555
0.40531039237976074,0.009611845016479492,0.09477949142456055,0.01921987533569336,0.06105160713195801
0.22709131240844727,0.012069463729858398,0.11569690704345703,0.0180361270904541,0.06549882888793945
0.24906444549560547,0.006970882415771484,0.0898747444152832,0.01528477668762207,0.06235790252685547
0.43503451347351074,0.010774850845336914,0.10152745246887207,0.014348506927490234,0.0554354190826416
0.3259434700012207,0.008437156677246094,0.08356356620788574,0.01961374282836914,0.055448293685913086
0.5560202598571777,0.012877941131591797,0.0959632396697998,0.017986059188842773,0.049794912338256836
0.5272200107574463,0.010239362716674805,0.0876913070678711,0.016460418701171875,0.05785799026489258
0.2348010540008545,0.009412288665771484,0.09664773941040039,0.016147136688232422,0.05777740478515625
0.16872024536132812,0.006412506103515625,0.09668445587158203,0.02272820472717285,0.06048917770385742
0.056784868240356445,0.015788793563842773,0.09323644638061523,0.022243976593017578,0.08713626861572266
0.4846956729888916,0.00854182243347168,0.08864426612854004,0.019280195236206055,0.05451679229736328
0.0339505672454834,0.020516633987426758,0.09264516830444336,0.016019344329833984,0.06744146347045898
0.3742189407348633,0.012696266174316406,0.09916806221008301,0.016390085220336914,0.053917646408081055
0.04777884483337402,0.015617847442626953,0.11572790145874023,0.01870131492614746,0.05956721305847168
0.26845812797546387,0.011119842529296875,0.08596682548522949,0.01859283447265625,0.05453634262084961
0.036875009536743164,0.010892391204833984,0.11038851737976074,0.01868295669555664,0.07210230827331543
0.463029146194458,0.010992765426635742,0.11188316345214844,0.014943361282348633,0.0490870475769043
0.1498558521270752,0.011187076568603516,0.0880286693572998,0.02541947364807129,0.07433581352233887
0.24070429801940918,0.00965261459350586,0.10657548904418945,0.021895170211791992,0.06136202812194824
0.3395838737487793,0.008969545364379883,0.08687114715576172,0.014607429504394531,0.056133270263671875
0.3559887409210205,0.010464668273925781,0.07886290550231934,0.020129680633544922,0.06998348236083984
0.2649054527282715,0.009357929229736328,0.10843777656555176,0.017676591873168945,0.05861616134643555
0.5157957077026367,0.007366657257080078,0.09285545349121094,0.016579389572143555,0.05472993850708008
0.3488290309906006,0.012080907821655273,0.1191408634185791,0.020125865936279297,0.056200265884399414
0.506190299987793,0.00827479362487793,0.08976912498474121,0.014836788177490234,0.0696413516998291
0.420529842376709,0.011455774307250977,0.09855151176452637,0.02067875862121582,0.058027029037475586
0.058567047119140625,0.020059585571289062,0.08807373046875,0.017840862274169922,0.05959796905517578
0.47180771827697754,0.00808262825012207,0.09765148162841797,0.020145416259765625,0.04698300361633301
0.15484118461608887,0.008040904998779297,0.09198188781738281,0.019526004791259766,0.05936598777770996
0.2315511703491211,0.01227712631225586,0.09613561630249023,0.0179135799407959,0.08242630958557129
0.12345194816589355,0.011230230331420898,0.10149121284484863,0.014859199523925781,0.06035017967224121
0.34650731086730957,0.013504505157470703,0.08884191513061523,0.023311376571655273,0.0597529411315918
0.4213094711303711,0.009038448333740234,0.0926828384399414,0.016502857208251953,0.05700278282165527
0.15682125091552734,0.01276087760925293,0.09607052803039551,0.04658699035644531,0.0553741455078125
0.3432884216308594,0.0127105712890625,0.08472824096679688,0.018340349197387695,0.07845592498779297
0.029682397842407227,0.00781869888305664,0.1077883243560791,0.07465887069702148,0.11754822731018066
0.02900862693786621,0.01308584213256836,0.09890127182006836,0.0795600414276123,0.06964468955993652
0.041861534118652344,0.01254129409790039,0.10150504112243652,0.0680546760559082,0.06806397438049316
0.026065587997436523,0.013176918029785156,0.11120796203613281,0.07477045059204102,0.06408834457397461
0.45146942138671875,0.011241912841796875,0.08896040916442871,0.015958309173583984,0.04163503646850586
0.25283288955688477,0.015679597854614258,0.10155963897705078,0.022365570068359375,0.05556941032409668
0.1289517879486084,0.008879661560058594,0.08899521827697754,0.056592702865600586,0.058148860931396484
0.5217013359069824,0.011463642120361328,0.07567691802978516,0.014408111572265625,0.036566972732543945
0.36960721015930176,0.00886845588684082,0.09378886222839355,0.01545095443725586,0.06342601776123047
0.03401684761047363,0.013640880584716797,0.10108590126037598,0.07533907890319824,0.061919450759887695
0.36524224281311035,0.008317947387695312,0.08945918083190918,0.014713764190673828,0.06395673751831055
0.1402130126953125,0.006981849670410156,0.09837865829467773,0.10199427604675293,0.0592803955078125
0.3731670379638672,0.008101463317871094,0.0909280776977539,0.014725685119628906,0.052553415298461914
0.3459024429321289,0.009454965591430664,0.10236835479736328,0.01708197593688965,0.047586679458618164
0.04768681526184082,0.01129460334777832,0.10349774360656738,0.053957223892211914,0.07976722717285156
0.3117365837097168,0.009437799453735352,0.09879779815673828,0.01700115203857422,0.0548858642578125
0.35317564010620117,0.008117198944091797,0.09722280502319336,0.016137123107910156,0.053792715072631836
0.30678892135620117,0.0077114105224609375,0.10014176368713379,0.017514705657958984,0.055153608322143555
0.1251840591430664,0.008634328842163086,0.0900580883026123,0.037956953048706055,0.08280420303344727
0.2593214511871338,0.014486312866210938,0.10125446319580078,0.018709182739257812,0.05344557762145996
0.30997180938720703,0.008529424667358398,0.09830617904663086,0.016455888748168945,0.06406927108764648
0.22282099723815918,0.007880210876464844,0.0987548828125,0.016363859176635742,0.057417869567871094
0.32420992851257324,0.0058324337005615234,0.09856367111206055,0.017951488494873047,0.05672931671142578
0.4098806381225586,0.012280464172363281,0.10088086128234863,0.015651702880859375,0.05811309814453125
0.03728055953979492,0.012281656265258789,0.08468055725097656,0.0769801139831543,0.057219743728637695
0.40038275718688965,0.008308172225952148,0.08603143692016602,0.013233661651611328,0.05634903907775879
0.4162614345550537,0.008893966674804688,0.09328174591064453,0.014202594757080078,0.05593729019165039
0.216109037399292,0.0077936649322509766,0.09380698204040527,0.020215511322021484,0.058519840240478516
0.13933014869689941,0.010057449340820312,0.1067659854888916,0.04283308982849121,0.06555461883544922
0.2506563663482666,0.011090755462646484,0.11609506607055664,0.01840996742248535,0.0793602466583252
0.14658236503601074,0.00571894645690918,0.10186171531677246,0.029928922653198242,0.06014060974121094
0.22425007820129395,0.009099245071411133,0.09018063545227051,0.016790151596069336,0.05172872543334961
0.2405869960784912,0.007197380065917969,0.09752392768859863,0.059778451919555664,0.05597066879272461
0.14858198165893555,0.00978231430053711,0.0723409652709961,0.048268795013427734,0.04954886436462402
0.4397757053375244,0.007593870162963867,0.0983283519744873,0.014598369598388672,0.06300592422485352
0.04455232620239258,0.013103723526000977,0.09795618057250977,0.06279826164245605,0.06821799278259277
0.2182607650756836,0.008138179779052734,0.09077739715576172,0.03077840805053711,0.062094926834106445
0.3704030513763428,0.010989189147949219,0.09619426727294922,0.019606590270996094,0.06311559677124023
0.14006757736206055,0.008247852325439453,0.08069539070129395,0.04971027374267578,0.05496954917907715
0.37695860862731934,0.009086847305297852,0.09513998031616211,0.014542341232299805,0.08631587028503418
0.025946855545043945,0.01419830322265625,0.09806990623474121,0.03532242774963379,0.07267332077026367
0.5099513530731201,0.009577274322509766,0.09072113037109375,0.014757156372070312,0.05798506736755371
0.48301005363464355,0.009270191192626953,0.10434627532958984,0.01609969139099121,0.05951738357543945
0.13280892372131348,0.00871419906616211,0.10558438301086426,0.02917313575744629,0.05142045021057129
0.12556791305541992,0.011008739471435547,0.10087800025939941,0.02715325355529785,0.07377219200134277
0.027540206909179688,0.01048898696899414,0.09685111045837402,0.02723550796508789,0.07032060623168945
0.23978185653686523,0.014443635940551758,0.09729790687561035,0.0156252384185791,0.06167030334472656
0.3323709964752197,0.009203910827636719,0.09766292572021484,0.01883697509765625,0.06294703483581543
0.48973798751831055,0.0118408203125,0.09100079536437988,0.015945911407470703,0.062194108963012695
0.2417435646057129,0.011375665664672852,0.09633326530456543,0.017225980758666992,0.047817230224609375
0.3257629871368408,0.007498025894165039,0.0911703109741211,0.01679539680480957,0.06267809867858887
0.14246702194213867,0.011831045150756836,0.09168601036071777,0.019069910049438477,0.07401609420776367
0.03548145294189453,0.022896766662597656,0.09221124649047852,0.03526639938354492,0.08553171157836914
0.031033992767333984,0.013339757919311523,0.11690211296081543,0.024694204330444336,0.058556318283081055
0.13627147674560547,0.008669376373291016,0.10416936874389648,0.028391361236572266,0.05486273765563965
0.20611834526062012,0.009924173355102539,0.0948491096496582,0.016013622283935547,0.05500221252441406
0.22762489318847656,0.01501917839050293,0.10248041152954102,0.017682790756225586,0.06751894950866699
0.42716026306152344,0.007483959197998047,0.09394383430480957,0.01500701904296875,0.06093955039978027
0.13072490692138672,0.009307384490966797,0.0910639762878418,0.01739954948425293,0.05857372283935547
0.33956432342529297,0.00939321517944336,0.09134078025817871,0.018811702728271484,0.06520724296569824
0.5513815879821777,0.00663447380065918,0.07765960693359375,0.019780874252319336,0.045113563537597656
0.12824344635009766,0.009006023406982422,0.0973505973815918,0.019272327423095703,0.050464630126953125
0.40599703788757324,0.008793354034423828,0.0890960693359375,0.018804311752319336,0.05991554260253906
0.5285985469818115,0.00764918327331543,0.09945821762084961,0.01714038848876953,0.05232071876525879
0.5930745601654053,0.008341550827026367,0.0924532413482666,0.01465606689453125,0.05380582809448242
0.2742946147918701,0.014487981796264648,0.0886070728302002,0.021147727966308594,0.05700349807739258
0.5274217128753662,0.010062456130981445,0.09443068504333496,0.014809608459472656,0.0679476261138916
0.4583394527435303,0.010093212127685547,0.08341670036315918,0.014749288558959961,0.058779239654541016
0.5553686618804932,0.010685205459594727,0.08653736114501953,0.014059066772460938,0.048938751220703125
0.472261905670166,0.008186578750610352,0.10252690315246582,0.01817464828491211,0.08621096611022949
0.23331999778747559,0.01377105712890625,0.09274840354919434,0.01931595802307129,0.060587406158447266
0.4381885528564453,0.009019136428833008,0.0953226089477539,0.014764785766601562,0.05666470527648926
0.3988814353942871,0.007844209671020508,0.08431601524353027,0.01794719696044922,0.05466771125793457
0.2234632968902588,0.009169578552246094,0.09183812141418457,0.016036033630371094,0.05678606033325195
0.04390120506286621,0.009899139404296875,0.09520506858825684,0.028476238250732422,0.0559079647064209
0.318955659866333,0.007640838623046875,0.08859491348266602,0.0176544189453125,0.059313297271728516
0.36730003356933594,0.007480144500732422,0.08959627151489258,0.015549182891845703,0.05188345909118652
0.2361006736755371,0.01298666000366211,0.08986163139343262,0.01925969123840332,0.05567622184753418
0.040811777114868164,0.013785362243652344,0.09048128128051758,0.03359484672546387,0.06535768508911133
0.6485691070556641,0.015336036682128906,0.08932995796203613,0.016047239303588867,0.05391049385070801
0.3403818607330322,0.014304876327514648,0.09881067276000977,0.017735719680786133,0.0676426887512207
0.03036189079284668,0.007918357849121094,0.08483290672302246,0.03231549263000488,0.06627535820007324
0.1150510311126709,0.009886503219604492,0.08872604370117188,0.019001483917236328,0.06879568099975586
0.5216946601867676,0.014746427536010742,0.0924534797668457,0.020833492279052734,0.05109143257141113
0.43518996238708496,0.009337902069091797,0.09850502014160156,0.012647390365600586,0.06408524513244629
0.308657169342041,0.00827336311340332,0.09008097648620605,0.02061295509338379,0.056232452392578125
0.4317169189453125,0.008446693420410156,0.13264894485473633,0.0228121280670166,0.06122231483459473
0.5599315166473389,0.006514310836791992,0.09799814224243164,0.019596338272094727,0.04544186592102051
0.15590310096740723,0.009008407592773438,0.11500191688537598,0.02628946304321289,0.0544590950012207
0.4133474826812744,0.007234811782836914,0.09160399436950684,0.014811992645263672,0.05537605285644531
0.335646390914917,0.008443117141723633,0.09755444526672363,0.01878523826599121,0.08027362823486328
0.609050989151001,0.007324934005737305,0.10218429565429688,0.014725685119628906,0.05458998680114746
0.03403019905090332,0.015824556350708008,0.09581995010375977,0.03447270393371582,0.07118678092956543
0.1442406177520752,0.008012056350708008,0.09328889846801758,0.01612377166748047,0.057068586349487305
0.4927177429199219,0.008002996444702148,0.08792471885681152,0.014379262924194336,0.046585798263549805
0.3029170036315918,0.010503292083740234,0.09084558486938477,0.0193021297454834,0.04805779457092285
0.3707420825958252,0.00890493392944336,0.10954475402832031,0.018897294998168945,0.05835986137390137
0.5132691860198975,0.010107040405273438,0.09459090232849121,0.01697254180908203,0.051163673400878906
0.2626655101776123,0.011981010437011719,0.10491037368774414,0.01808023452758789,0.05828213691711426
0.03706169128417969,0.012837409973144531,0.07764863967895508,0.02327895164489746,0.07117486000061035
0.12327313423156738,0.0070459842681884766,0.09025716781616211,0.014695167541503906,0.04661202430725098
0.5702590942382812,0.012168169021606445,0.09137487411499023,0.016710758209228516,0.03895425796508789
0.3954465389251709,0.008463859558105469,0.09376072883605957,0.016020774841308594,0.053711891174316406
0.15421271324157715,0.010581016540527344,0.10916495323181152,0.019931316375732422,0.05941033363342285
0.14057326316833496,0.013320207595825195,0.09593629837036133,0.01434016227722168,0.07715058326721191
0.14044809341430664,0.008199691772460938,0.09294509887695312,0.029810428619384766,0.08281946182250977
0.23639512062072754,0.016671419143676758,0.10090255737304688,0.01821589469909668,0.07412910461425781
0.3912496566772461,0.00866556167602539,0.10924410820007324,0.016437053680419922,0.05783200263977051
0.2922096252441406,0.010592460632324219,0.09736776351928711,0.018473148345947266,0.05335354804992676
0.43513941764831543,0.006649017333984375,0.10008406639099121,0.021838903427124023,0.05783200263977051
0.21172285079956055,0.008431434631347656,0.08951830863952637,0.018730640411376953,0.05228161811828613
0.18790268898010254,0.007455587387084961,0.10168290138244629,0.01983952522277832,0.058621883392333984
0.04454684257507324,0.009491205215454102,0.09829998016357422,0.030397891998291016,0.07944750785827637
0.13793468475341797,0.009696483612060547,0.094024658203125,0.03677988052368164,0.07610559463500977
0.42316699028015137,0.010921239852905273,0.09196901321411133,0.01774430274963379,0.07062697410583496
0.026358842849731445,0.007684946060180664,0.10904884338378906,0.027387380599975586,0.05917716026306152
0.04118490219116211,0.00799107551574707,0.0989980697631836,0.029530048370361328,0.08683490753173828
0.23371672630310059,0.008585214614868164,0.08111763000488281,0.014312267303466797,0.09892797470092773
0.5340044498443604,0.013451814651489258,0.09602880477905273,0.01775646209716797,0.04787158966064453
0.47120237350463867,0.007081508636474609,0.08570671081542969,0.018694162368774414,0.058164119720458984
0.3148496150970459,0.008805036544799805,0.08671689033508301,0.02507758140563965,0.060860633850097656
0.032883644104003906,0.009314537048339844,0.11673879623413086,0.025538921356201172,0.0543665885925293
0.5099844932556152,0.007555723190307617,0.09070944786071777,0.018436908721923828,0.05528092384338379
0.3303244113922119,0.00811004638671875,0.09340667724609375,0.02621912956237793,0.05933713912963867
0.11558961868286133,0.009025812149047852,0.07304763793945312,0.018361330032348633,0.06351709365844727
0.4046297073364258,0.011057138442993164,0.08530044555664062,0.014989614486694336,0.08548188209533691
0.11821722984313965,0.008357763290405273,0.09946703910827637,0.01671123504638672,0.05921292304992676
0.02668476104736328,0.012248516082763672,0.09723806381225586,0.030025720596313477,0.05957913398742676
0.43436360359191895,0.007718086242675781,0.09583830833435059,0.02233147621154785,0.04977273941040039
0.48802709579467773,0.007742166519165039,0.08844923973083496,0.014473199844360352,0.04871201515197754
0.3221907615661621,0.008620738983154297,0.09606242179870605,0.0182037353515625,0.04655647277832031
0.4807901382446289,0.008325815200805664,0.09590983390808105,0.01967763900756836,0.05683279037475586
0.4189589023590088,0.00689697265625,0.09271979331970215,0.01692938804626465,0.054880619049072266
0.033283233642578125,0.018331527709960938,0.10491681098937988,0.03052830696105957,0.0985562801361084
0.2306196689605713,0.008367300033569336,0.08990097045898438,0.017656564712524414,0.059865474700927734
0.3223271369934082,0.00888681411743164,0.10983085632324219,0.02422952651977539,0.04744362831115723
0.33888673782348633,0.007870912551879883,0.09357857704162598,0.020211458206176758,0.046939849853515625
0.21785616874694824,0.013907670974731445,0.10421586036682129,0.017775535583496094,0.06728601455688477
0.22971057891845703,0.014234542846679688,0.09905266761779785,0.018151521682739258,0.059209585189819336
0.029877185821533203,0.011160850524902344,0.08588194847106934,0.026348114013671875,0.06191682815551758
0.04091978073120117,0.007704734802246094,0.07853245735168457,0.028919696807861328,0.060349225997924805
0.20576024055480957,0.00913691520690918,0.0979609489440918,0.014099836349487305,0.06289005279541016
0.04019498825073242,0.011474370956420898,0.09900689125061035,0.038423776626586914,0.07757210731506348
0.11993741989135742,0.011205196380615234,0.09631657600402832,0.01793074607849121,0.05641055107116699
0.1928730010986328,0.009900331497192383,0.10283350944519043,0.022562265396118164,0.07700896263122559
0.2960386276245117,0.010310173034667969,0.09771275520324707,0.01625514030456543,0.06759214401245117
0.19839954376220703,0.007936716079711914,0.09279489517211914,0.01900458335876465,0.06030917167663574
0.03961610794067383,0.012260913848876953,0.09141111373901367,0.038075923919677734,0.06699180603027344
